file_name,speaker_id,keyword,prediction,num_frames,delay_ms,distance
324210dd_nohash_3.wav,324210dd,up,up,12,126.888752,8.155619621
324210dd_nohash_4.wav,324210dd,up,up,48,192.1150684,10.64207554
324210dd_nohash_1.wav,324210dd,yes,yes,35,168.3559418,7.634026051
324210dd_nohash_2.wav,324210dd,yes,yes,32,162.8189087,0
324210dd_nohash_3.wav,324210dd,yes,yes,34,166.6719913,7.792868137
324210dd_nohash_4.wav,324210dd,yes,yes,37,171.8950272,5.678276539
324210dd_nohash_5.wav,324210dd,yes,yes,44,184.8752499,9.012526512
333784b7_nohash_1.wav,333784b7,down,down,13,121.5481758,3.333154917
333784b7_nohash_2.wav,333784b7,down,down,15,124.4146824,3.881863356
333784b7_nohash_3.wav,333784b7,down,down,15,124.5296001,3.097221375
333784b7_nohash_4.wav,333784b7,down,down,13,121.847868,3.292108536
333784b7_nohash_1.wav,333784b7,go,go,17,126.5938282,3.587596893
333784b7_nohash_2.wav,333784b7,go,go,16,126.5156269,3.587881804
333784b7_nohash_3.wav,333784b7,go,go,17,127.1312237,3.731774569
333784b7_nohash_4.wav,333784b7,go,go,15,124.3875027,3.247096777
333784b7_nohash_1.wav,333784b7,left,left,12,120.5797195,4.361767292
333784b7_nohash_2.wav,333784b7,left,left,12,120.6078529,6.126569748
333784b7_nohash_3.wav,333784b7,left,left,12,121.4675903,5.075273037
333784b7_nohash_4.wav,333784b7,left,left,12,120.7051277,5.136536121
333784b7_nohash_1.wav,333784b7,no,no,16,125.8411407,4.556889057
333784b7_nohash_2.wav,333784b7,no,no,18,128.1692982,3.911135197
333784b7_nohash_3.wav,333784b7,no,no,20,130.4886341,4.413283348
333784b7_nohash_4.wav,333784b7,no,no,20,130.7060719,4.208369255
333784b7_nohash_1.wav,333784b7,right,right,14,122.9250431,3.653602123
333784b7_nohash_2.wav,333784b7,right,right,15,124.9079704,4.947928905
333784b7_nohash_3.wav,333784b7,right,right,15,124.339819,5.47051239
333784b7_nohash_4.wav,333784b7,right,left,25,137.103796,7.422186852
333784b7_nohash_1.wav,333784b7,stop,stop,12,120.7001209,5.161369324
333784b7_nohash_2.wav,333784b7,stop,stop,12,120.8298206,4.022174358
333784b7_nohash_3.wav,333784b7,stop,stop,12,120.4104424,5.622426987
333784b7_nohash_4.wav,333784b7,stop,stop,12,120.4714775,3.101553202
333784b7_nohash_1.wav,333784b7,up,up,12,120.2070713,6.266297817
333784b7_nohash_2.wav,333784b7,up,up,12,120.8457947,5.327421188
333784b7_nohash_3.wav,333784b7,up,up,12,120.2728748,5.742247105
333784b7_nohash_4.wav,333784b7,up,up,12,120.3227043,3.418865204
333784b7_nohash_1.wav,333784b7,yes,yes,12,120.3157902,4.093067169
333784b7_nohash_2.wav,333784b7,yes,yes,12,123.7044334,2.806434631
333784b7_nohash_3.wav,333784b7,yes,yes,12,120.4209328,4.129864216
333784b7_nohash_4.wav,333784b7,yes,yes,13,121.6621399,3.904821873
42a99aec_nohash_1.wav,42a99aec,down,no,30,153.5701752,5.376278877
42a99aec_nohash_2.wav,42a99aec,down,go,27,148.4324932,6.411496162
42a99aec_nohash_3.wav,42a99aec,down,no,20,141.9014931,8.405880928
42a99aec_nohash_4.wav,42a99aec,down,no,23,142.878294,6.187880039
42a99aec_nohash_1.wav,42a99aec,go,go,21,138.4911537,6.07256794
42a99aec_nohash_2.wav,42a99aec,go,no,17,132.1890354,5.631795406
42a99aec_nohash_3.wav,42a99aec,go,no,17,133.035183,8.276467323
42a99aec_nohash_4.wav,42a99aec,go,no,18,133.8298321,7.194888592
42a99aec_nohash_1.wav,42a99aec,left,left,30,153.3055305,8.424729347
42a99aec_nohash_2.wav,42a99aec,left,down,35,161.5576744,8.068800926
42a99aec_nohash_3.wav,42a99aec,left,left,22,140.5117512,5.455047131
42a99aec_nohash_4.wav,42a99aec,left,left,34,159.9392891,7.274196148
42a99aec_nohash_1.wav,42a99aec,no,no,27,148.0710506,4.977817535
42a99aec_nohash_2.wav,42a99aec,no,no,24,143.5170174,4.986564159
42a99aec_nohash_3.wav,42a99aec,no,no,20,138.740778,4.535820961
42a99aec_nohash_4.wav,42a99aec,no,no,21,138.6692524,4.035010815
42a99aec_nohash_1.wav,42a99aec,right,down,23,143.1827545,10.20097733
42a99aec_nohash_2.wav,42a99aec,right,right,21,138.8778687,5.380463123
42a99aec_nohash_3.wav,42a99aec,right,right,20,137.4812126,5.545833588
42a99aec_nohash_4.wav,42a99aec,right,right,17,132.1306229,5.007380009
42a99aec_nohash_1.wav,42a99aec,stop,stop,50,185.4405403,8.46024704
42a99aec_nohash_2.wav,42a99aec,stop,stop,17,132.5399876,4.900524139
42a99aec_nohash_3.wav,42a99aec,stop,stop,16,130.9754848,4.789422035
42a99aec_nohash_4.wav,42a99aec,stop,no,14,127.2413731,6.145637512
42a99aec_nohash_1.wav,42a99aec,up,up,12,124.3531704,5.445759296
42a99aec_nohash_2.wav,42a99aec,up,up,12,124.5689392,6.528340816
42a99aec_nohash_3.wav,42a99aec,up,no,12,125.6234646,9.346066475
42a99aec_nohash_4.wav,42a99aec,up,up,49,183.7136745,10.56208801
42a99aec_nohash_1.wav,42a99aec,yes,yes,18,134.1557503,4.425649166
42a99aec_nohash_2.wav,42a99aec,yes,down,58,198.2092857,8.894770622
42a99aec_nohash_3.wav,42a99aec,yes,yes,23,142.3399448,5.148381233
42a99aec_nohash_4.wav,42a99aec,yes,yes,21,138.9815807,4.068815231
472b8045_nohash_1.wav,472b8045,down,down,17,127.2623539,6.488770008
472b8045_nohash_2.wav,472b8045,down,stop,17,127.0370483,6.583368301
472b8045_nohash_3.wav,472b8045,down,down,18,128.3657551,4.669010162
472b8045_nohash_4.wav,472b8045,down,down,18,128.5870075,4.965035915
472b8045_nohash_1.wav,472b8045,go,go,17,126.5368462,4.913644314
472b8045_nohash_2.wav,472b8045,go,go,15,124.3979931,4.930324078
472b8045_nohash_3.wav,472b8045,go,go,16,125.4189014,4.561131477
472b8045_nohash_4.wav,472b8045,go,go,15,124.4602203,5.750771523
472b8045_nohash_1.wav,472b8045,left,stop,12,120.3520298,6.630475998
472b8045_nohash_2.wav,472b8045,left,left,12,120.4509735,6.022602081
472b8045_nohash_3.wav,472b8045,left,left,12,120.7089424,5.285880566
472b8045_nohash_4.wav,472b8045,left,left,12,120.6707954,6.681206226
472b8045_nohash_1.wav,472b8045,no,no,17,126.7819405,4.802059174
472b8045_nohash_2.wav,472b8045,no,no,20,130.9742928,6.013510704
472b8045_nohash_3.wav,472b8045,no,no,18,128.5345554,6.297281265
472b8045_nohash_4.wav,472b8045,no,no,18,128.0827522,4.953791142
472b8045_nohash_1.wav,472b8045,right,right,13,122.1237183,5.228940487
472b8045_nohash_2.wav,472b8045,right,right,12,120.6977367,4.560229778
472b8045_nohash_3.wav,472b8045,right,right,17,126.9388199,5.133561134
472b8045_nohash_4.wav,472b8045,right,right,14,123.1689453,5.178902626
472b8045_nohash_1.wav,472b8045,stop,no,17,127.4130344,11.42602062
472b8045_nohash_2.wav,472b8045,stop,no,18,128.4542084,11.20945835
472b8045_nohash_3.wav,472b8045,stop,no,17,127.0008087,10.04846954
472b8045_nohash_4.wav,472b8045,stop,stop,12,120.395422,3.915129423
472b8045_nohash_1.wav,472b8045,up,up,12,120.187521,4.618438244
472b8045_nohash_2.wav,472b8045,up,up,12,120.1946735,4.701591492
472b8045_nohash_3.wav,472b8045,up,up,12,120.5945015,4.44843626
472b8045_nohash_4.wav,472b8045,up,up,12,120.1431751,4.276012421
472b8045_nohash_1.wav,472b8045,yes,yes,18,128.3187866,8.00729847
472b8045_nohash_2.wav,472b8045,yes,yes,12,120.5644608,5.865701675
472b8045_nohash_3.wav,472b8045,yes,yes,18,128.3171177,8.471253395
472b8045_nohash_4.wav,472b8045,yes,yes,20,130.9456825,7.71225071
56eb74ae_nohash_1.wav,56eb74ae,down,no,29,151.0648727,8.530695915
56eb74ae_nohash_2.wav,56eb74ae,down,no,25,144.3853378,9.227453232
56eb74ae_nohash_3.wav,56eb74ae,down,down,19,135.2539063,6.49488163
56eb74ae_nohash_4.wav,56eb74ae,down,down,17,131.6888332,5.01862812
56eb74ae_nohash_1.wav,56eb74ae,go,go,12,123.8117218,9.663659096
56eb74ae_nohash_2.wav,56eb74ae,go,up,50,183.0141544,10.71854782
56eb74ae_nohash_3.wav,56eb74ae,go,go,22,139.4729614,7.009253502
56eb74ae_nohash_4.wav,56eb74ae,go,go,19,135.2317333,6.501098156
56eb74ae_nohash_1.wav,56eb74ae,left,right,32,155.1926136,8.852334023
56eb74ae_nohash_2.wav,56eb74ae,left,right,35,160.2864265,10.01204681
56eb74ae_nohash_3.wav,56eb74ae,left,right,26,146.0866928,8.027892113
56eb74ae_nohash_4.wav,56eb74ae,left,right,31,153.8431644,9.338417053
56eb74ae_nohash_1.wav,56eb74ae,no,no,50,183.1598282,11.88188744
56eb74ae_nohash_2.wav,56eb74ae,no,no,18,133.330822,6.331080914
56eb74ae_nohash_3.wav,56eb74ae,no,no,23,140.9499645,4.841813087
56eb74ae_nohash_4.wav,56eb74ae,no,no,16,130.1600933,7.672310829
56eb74ae_nohash_1.wav,56eb74ae,right,right,28,149.3244171,8.26258564
56eb74ae_nohash_2.wav,56eb74ae,right,right,23,141.5820122,6.559200287
56eb74ae_nohash_3.wav,56eb74ae,right,right,29,150.8917809,8.966268539
56eb74ae_nohash_4.wav,56eb74ae,right,right,20,136.3918781,7.692759514
56eb74ae_nohash_1.wav,56eb74ae,stop,stop,33,156.8579674,8.5927248
56eb74ae_nohash_2.wav,56eb74ae,stop,stop,33,156.9120884,10.12969017
56eb74ae_nohash_3.wav,56eb74ae,stop,down,25,144.3719864,12.24673176
56eb74ae_nohash_4.wav,56eb74ae,stop,stop,32,155.2457809,7.465950966
56eb74ae_nohash_1.wav,56eb74ae,up,right,31,153.5973549,11.63576126
56eb74ae_nohash_2.wav,56eb74ae,up,up,28,149.0039825,11.27849483
56eb74ae_nohash_3.wav,56eb74ae,up,up,12,123.7585545,7.41291666
56eb74ae_nohash_4.wav,56eb74ae,up,up,27,147.2625732,9.07721138
56eb74ae_nohash_1.wav,56eb74ae,yes,yes,26,145.550251,6.207138538
56eb74ae_nohash_2.wav,56eb74ae,yes,yes,38,164.3772125,8.876408577
56eb74ae_nohash_3.wav,56eb74ae,yes,yes,19,135.1323128,7.375653267
56eb74ae_nohash_4.wav,56eb74ae,yes,yes,42,171.1041927,8.569694519
5ebc1cda_nohash_1.wav,5ebc1cda,down,down,14,124.4649887,4.020318031
5ebc1cda_nohash_2.wav,5ebc1cda,down,down,15,125.6380081,4.225772381
5ebc1cda_nohash_3.wav,5ebc1cda,down,down,14,124.2482662,4.020318031
5ebc1cda_nohash_4.wav,5ebc1cda,down,down,14,124.3591309,4.020318031
5ebc1cda_nohash_5.wav,5ebc1cda,down,down,16,127.3610592,3.962250948
5ebc1cda_nohash_6.wav,5ebc1cda,down,down,17,128.5214424,4.500744343
5ebc1cda_nohash_1.wav,5ebc1cda,go,go,14,124.0153313,6.770793915
5ebc1cda_nohash_2.wav,5ebc1cda,go,go,14,123.9976883,6.770793915
5ebc1cda_nohash_3.wav,5ebc1cda,go,go,12,121.7055321,5.711206913
5ebc1cda_nohash_4.wav,5ebc1cda,go,go,15,125.4496574,0
5ebc1cda_nohash_5.wav,5ebc1cda,go,no,14,124.281168,6.885018826
5ebc1cda_nohash_6.wav,5ebc1cda,go,go,16,126.7454624,5.048740864
5ebc1cda_nohash_1.wav,5ebc1cda,left,yes,12,121.4537621,7.064474583
5ebc1cda_nohash_2.wav,5ebc1cda,left,left,29,144.8705196,0
5ebc1cda_nohash_3.wav,5ebc1cda,left,yes,15,125.638485,7.824243546
5ebc1cda_nohash_4.wav,5ebc1cda,left,yes,12,121.2704182,7.064474583
5ebc1cda_nohash_5.wav,5ebc1cda,left,left,27,143.5775757,6.45672226
5ebc1cda_nohash_6.wav,5ebc1cda,left,yes,12,121.5889454,7.900586128
5ebc1cda_nohash_1.wav,5ebc1cda,no,no,15,125.4918575,4.281702042
5ebc1cda_nohash_2.wav,5ebc1cda,no,no,13,122.9274273,4.795997143
5ebc1cda_nohash_3.wav,5ebc1cda,no,no,14,124.3374348,4.648116589
5ebc1cda_nohash_4.wav,5ebc1cda,no,no,15,125.477314,4.281702042
5ebc1cda_nohash_5.wav,5ebc1cda,no,no,17,127.976656,0
5ebc1cda_nohash_1.wav,5ebc1cda,right,right,17,128.2486916,4.586894035
5ebc1cda_nohash_2.wav,5ebc1cda,right,right,17,128.5412312,4.586894035
5ebc1cda_nohash_3.wav,5ebc1cda,right,right,14,124.5582104,3.774129629
5ebc1cda_nohash_4.wav,5ebc1cda,right,left,31,147.8390694,10.42329407
5ebc1cda_nohash_5.wav,5ebc1cda,right,right,14,124.4704723,3.774129629
5ebc1cda_nohash_6.wav,5ebc1cda,right,right,19,130.7880878,4.918584824
5ebc1cda_nohash_1.wav,5ebc1cda,stop,stop,23,136.4939213,7.447189808
5ebc1cda_nohash_2.wav,5ebc1cda,stop,stop,23,136.4557743,0
5ebc1cda_nohash_3.wav,5ebc1cda,stop,stop,23,136.852026,8.966153145
5ebc1cda_nohash_4.wav,5ebc1cda,stop,no,16,126.8832684,8.808773994
5ebc1cda_nohash_5.wav,5ebc1cda,stop,stop,23,136.5690231,7.447189808
5ebc1cda_nohash_6.wav,5ebc1cda,stop,no,13,122.6620674,5.899061203
5ebc1cda_nohash_7.wav,5ebc1cda,stop,stop,23,136.7115974,8.966153145
5ebc1cda_nohash_1.wav,5ebc1cda,up,up,12,121.5262413,6.313401699
5ebc1cda_nohash_2.wav,5ebc1cda,up,up,12,121.4342117,5.528701305
5ebc1cda_nohash_3.wav,5ebc1cda,up,up,12,121.5031147,6.123290539
5ebc1cda_nohash_4.wav,5ebc1cda,up,up,20,132.5552464,13.32155132
5ebc1cda_nohash_5.wav,5ebc1cda,up,up,20,132.2846413,13.32155132
5ebc1cda_nohash_1.wav,5ebc1cda,yes,yes,18,129.6486855,0
5ebc1cda_nohash_2.wav,5ebc1cda,yes,yes,20,132.3990822,4.928217411
5ebc1cda_nohash_3.wav,5ebc1cda,yes,yes,12,121.5083599,6.355180264
5ebc1cda_nohash_4.wav,5ebc1cda,yes,yes,22,135.4093552,6.474293709
5f9cd2eb_nohash_1.wav,5f9cd2eb,down,down,15,124.5260239,4.042007446
5f9cd2eb_nohash_2.wav,5f9cd2eb,down,down,17,127.0794868,4.009066582
5f9cd2eb_nohash_3.wav,5f9cd2eb,down,down,17,127.4120808,4.270157814
5f9cd2eb_nohash_4.wav,5f9cd2eb,down,down,17,127.0823479,4.855964184
5f9cd2eb_nohash_5.wav,5f9cd2eb,down,down,18,128.4446716,0
5f9cd2eb_nohash_6.wav,5f9cd2eb,down,down,17,127.402544,4.009066582
5f9cd2eb_nohash_1.wav,5f9cd2eb,go,go,13,122.423172,6.49297905
5f9cd2eb_nohash_2.wav,5f9cd2eb,go,go,16,125.9009838,3.654907465
5f9cd2eb_nohash_3.wav,5f9cd2eb,go,go,13,122.0090389,6.49297905
5f9cd2eb_nohash_4.wav,5f9cd2eb,go,go,17,127.2542477,4.212257385
5f9cd2eb_nohash_5.wav,5f9cd2eb,go,go,17,127.071619,4.212257385
5f9cd2eb_nohash_6.wav,5f9cd2eb,go,go,17,126.9762516,4.453374863
5f9cd2eb_nohash_1.wav,5f9cd2eb,left,left,12,120.973587,7.63931036
5f9cd2eb_nohash_2.wav,5f9cd2eb,left,left,12,120.7671165,0
5f9cd2eb_nohash_3.wav,5f9cd2eb,left,left,12,121.0153103,4.101440907
5f9cd2eb_nohash_4.wav,5f9cd2eb,left,left,12,120.8717823,4.101440907
5f9cd2eb_nohash_5.wav,5f9cd2eb,left,left,12,121.1290359,4.856418133
5f9cd2eb_nohash_6.wav,5f9cd2eb,left,left,12,121.0186481,4.070053101
5f9cd2eb_nohash_7.wav,5f9cd2eb,left,left,12,120.7587719,7.63931036
5f9cd2eb_nohash_1.wav,5f9cd2eb,no,no,16,125.9391308,5.367588997
5f9cd2eb_nohash_2.wav,5f9cd2eb,no,go,19,130.0356388,4.509410858
5f9cd2eb_nohash_3.wav,5f9cd2eb,no,no,16,125.8125305,5.367588997
5f9cd2eb_nohash_4.wav,5f9cd2eb,no,no,13,122.1094131,0
5f9cd2eb_nohash_5.wav,5f9cd2eb,no,no,19,129.6896935,4.539916039
5f9cd2eb_nohash_6.wav,5f9cd2eb,no,no,14,123.3808994,4.946878433
5f9cd2eb_nohash_7.wav,5f9cd2eb,no,no,14,123.0363846,4.946878433
5f9cd2eb_nohash_1.wav,5f9cd2eb,right,right,12,120.8012104,4.926599503
5f9cd2eb_nohash_2.wav,5f9cd2eb,right,right,12,120.9199429,0
5f9cd2eb_nohash_3.wav,5f9cd2eb,right,right,14,123.363018,3.900858164
5f9cd2eb_nohash_4.wav,5f9cd2eb,right,right,12,120.7220554,3.950303316
5f9cd2eb_nohash_5.wav,5f9cd2eb,right,right,12,121.1340427,3.950303316
5f9cd2eb_nohash_6.wav,5f9cd2eb,right,right,12,120.8648682,4.926599503
5f9cd2eb_nohash_1.wav,5f9cd2eb,stop,up,12,120.5945015,4.588282585
5f9cd2eb_nohash_2.wav,5f9cd2eb,stop,stop,12,121.0174561,3.780438423
5f9cd2eb_nohash_3.wav,5f9cd2eb,stop,stop,12,120.8028793,3.34486866
5f9cd2eb_nohash_4.wav,5f9cd2eb,stop,up,12,121.065855,4.588282585
5f9cd2eb_nohash_5.wav,5f9cd2eb,stop,stop,12,120.7199097,4.031009197
5f9cd2eb_nohash_6.wav,5f9cd2eb,stop,stop,12,120.6548214,4.031009197
5f9cd2eb_nohash_1.wav,5f9cd2eb,up,up,12,120.881319,4.815252304
5f9cd2eb_nohash_2.wav,5f9cd2eb,up,up,12,120.7563877,4.110017776
5f9cd2eb_nohash_3.wav,5f9cd2eb,up,up,12,120.9011078,4.182436466
5f9cd2eb_nohash_4.wav,5f9cd2eb,up,up,12,120.6355095,4.110017776
5f9cd2eb_nohash_5.wav,5f9cd2eb,up,up,12,120.8105087,5.577362061
5f9cd2eb_nohash_6.wav,5f9cd2eb,up,up,12,120.7728386,4.182436466
5f9cd2eb_nohash_7.wav,5f9cd2eb,up,up,12,120.7063198,0
5f9cd2eb_nohash_1.wav,5f9cd2eb,yes,yes,12,120.9692955,3.774187803
5f9cd2eb_nohash_2.wav,5f9cd2eb,yes,left,12,120.9766865,4.396104336
5f9cd2eb_nohash_3.wav,5f9cd2eb,yes,yes,12,121.0114956,3.774187803
5f9cd2eb_nohash_4.wav,5f9cd2eb,yes,yes,12,122.1983433,3.833387136
5f9cd2eb_nohash_5.wav,5f9cd2eb,yes,yes,12,120.6328869,0
617de221_nohash_1.wav,617de221,down,no,62,202.2042274,10.51345444
617de221_nohash_2.wav,617de221,down,down,17,132.3254108,2.92993331
617de221_nohash_3.wav,617de221,down,down,18,134.1302395,2.970534563
617de221_nohash_4.wav,617de221,down,down,15,129.254818,3.424320936
617de221_nohash_1.wav,617de221,go,no,41,170.2291965,9.424487114
617de221_nohash_2.wav,617de221,go,no,14,127.6612282,8.367086411
617de221_nohash_3.wav,617de221,go,down,15,129.1658878,8.316222191
617de221_nohash_4.wav,617de221,go,go,29,150.8743763,8.322602272
617de221_nohash_1.wav,617de221,left,go,16,130.5243969,7.576877594
617de221_nohash_2.wav,617de221,left,go,16,130.8794022,8.108466148
617de221_nohash_3.wav,617de221,left,left,34,158.7152481,6.477684975
617de221_nohash_4.wav,617de221,left,yes,15,129.8098564,9.134677887
617de221_nohash_1.wav,617de221,no,no,21,138.1549835,6.572358131
617de221_nohash_2.wav,617de221,no,no,19,135.4167461,6.059527397
617de221_nohash_3.wav,617de221,no,no,23,141.5481567,8.181534767
617de221_nohash_4.wav,617de221,no,no,19,135.1583004,5.907100677
617de221_nohash_1.wav,617de221,right,right,13,126.424551,5.810311317
617de221_nohash_2.wav,617de221,right,left,34,158.7827206,9.345392227
617de221_nohash_3.wav,617de221,right,left,30,152.4090767,9.392726898
617de221_nohash_4.wav,617de221,right,left,34,159.2452526,10.15310764
617de221_nohash_1.wav,617de221,stop,stop,22,139.7931576,6.234052181
617de221_nohash_2.wav,617de221,stop,left,46,177.5281429,11.122612
617de221_nohash_3.wav,617de221,stop,left,51,185.2269173,11.6230278
617de221_nohash_4.wav,617de221,stop,left,52,187.0970726,12.04245949
617de221_nohash_1.wav,617de221,up,left,27,148.0131149,10.8096571
617de221_nohash_2.wav,617de221,up,down,12,124.5844364,11.82384109
617de221_nohash_3.wav,617de221,up,no,12,124.5954037,11.66507339
617de221_nohash_4.wav,617de221,up,down,12,125.0600815,11.12316704
617de221_nohash_1.wav,617de221,yes,stop,62,202.3532391,12.5837431
617de221_nohash_2.wav,617de221,yes,right,12,124.7754097,8.280326843
617de221_nohash_3.wav,617de221,yes,yes,17,131.9918633,7.110342026
617de221_nohash_4.wav,617de221,yes,yes,41,169.8200703,6.021091938
69a1a79f_nohash_1.wav,69a1a79f,down,down,15,124.3641376,4.586143017
69a1a79f_nohash_2.wav,69a1a79f,down,down,15,124.9496937,4.037463665
69a1a79f_nohash_3.wav,69a1a79f,down,down,13,122.4253178,6.935071945
69a1a79f_nohash_4.wav,69a1a79f,down,down,16,125.5574226,5.191279411
69a1a79f_nohash_1.wav,69a1a79f,go,go,13,122.0457554,3.641863585
69a1a79f_nohash_2.wav,69a1a79f,go,go,14,122.9712963,3.532764912
69a1a79f_nohash_3.wav,69a1a79f,go,go,14,123.0511665,5.23746109
69a1a79f_nohash_4.wav,69a1a79f,go,go,12,120.8231449,4.699142456
69a1a79f_nohash_1.wav,69a1a79f,left,left,12,120.8620071,4.539118767
69a1a79f_nohash_2.wav,69a1a79f,left,left,12,120.7127571,4.331565857
69a1a79f_nohash_3.wav,69a1a79f,left,left,12,121.0269928,6.083246708
69a1a79f_nohash_4.wav,69a1a79f,left,left,13,122.2372055,6.819027901
69a1a79f_nohash_1.wav,69a1a79f,no,no,19,129.3933392,5.076620102
69a1a79f_nohash_2.wav,69a1a79f,no,go,17,127.18153,6.307028294
69a1a79f_nohash_3.wav,69a1a79f,no,no,20,130.8746338,4.026420593
69a1a79f_nohash_4.wav,69a1a79f,no,no,19,129.4848919,5.322176456
69a1a79f_nohash_1.wav,69a1a79f,right,right,12,121.1981773,5.875480175
69a1a79f_nohash_2.wav,69a1a79f,right,right,12,120.8453178,5.390155792
69a1a79f_nohash_3.wav,69a1a79f,right,right,12,120.9466457,5.895507813
69a1a79f_nohash_4.wav,69a1a79f,right,right,12,121.1500168,4.90248394
69a1a79f_nohash_1.wav,69a1a79f,stop,no,17,127.1772385,13.64483261
69a1a79f_nohash_2.wav,69a1a79f,stop,stop,12,120.9199429,5.078313351
69a1a79f_nohash_3.wav,69a1a79f,stop,up,12,120.5704212,4.386175156
69a1a79f_nohash_4.wav,69a1a79f,stop,up,12,120.9104061,4.535479069
69a1a79f_nohash_1.wav,69a1a79f,up,up,12,121.0384369,4.073198318
69a1a79f_nohash_2.wav,69a1a79f,up,up,12,120.6662655,4.185806751
69a1a79f_nohash_3.wav,69a1a79f,up,up,12,120.7239628,4.179986954
69a1a79f_nohash_4.wav,69a1a79f,up,up,12,120.7289696,4.150414944
69a1a79f_nohash_1.wav,69a1a79f,yes,yes,20,130.7578087,5.891697407
69a1a79f_nohash_2.wav,69a1a79f,yes,yes,12,120.6989288,5.629802704
69a1a79f_nohash_3.wav,69a1a79f,yes,yes,15,124.6011257,5.828752518
69a1a79f_nohash_4.wav,69a1a79f,yes,yes,12,120.8512783,5.170826435
8134f43f_nohash_1.wav,8134f43f,down,go,24,144.6859837,8.210634232
8134f43f_nohash_2.wav,8134f43f,down,no,55,195.3012943,8.545423508
8134f43f_nohash_3.wav,8134f43f,down,stop,23,143.4221268,8.128708839
8134f43f_nohash_4.wav,8134f43f,down,down,60,203.5114765,8.211384773
8134f43f_nohash_1.wav,8134f43f,go,no,47,182.2206974,8.953738213
8134f43f_nohash_2.wav,8134f43f,go,no,49,185.4522228,9.060803413
8134f43f_nohash_3.wav,8134f43f,go,go,17,134.1195107,4.434513569
8134f43f_nohash_4.wav,8134f43f,go,no,62,206.618309,8.593034744
8134f43f_nohash_1.wav,8134f43f,left,yes,53,192.4128532,8.549967766
8134f43f_nohash_2.wav,8134f43f,left,right,57,198.8985538,8.093382835
8134f43f_nohash_3.wav,8134f43f,left,left,12,125.3788471,7.007938862
8134f43f_nohash_4.wav,8134f43f,left,yes,13,126.8863678,5.618418694
8134f43f_nohash_1.wav,8134f43f,no,go,17,133.461237,6.924901009
8134f43f_nohash_2.wav,8134f43f,no,left,20,138.4344101,7.007359028
8134f43f_nohash_3.wav,8134f43f,no,no,54,193.6788559,9.045390129
8134f43f_nohash_4.wav,8134f43f,no,no,45,179.0757179,7.596351624
8134f43f_nohash_1.wav,8134f43f,right,right,15,131.3669682,9.814241409
8134f43f_nohash_2.wav,8134f43f,right,right,51,188.9569759,9.248645782
8134f43f_nohash_3.wav,8134f43f,right,up,61,204.9922943,9.475335121
8134f43f_nohash_4.wav,8134f43f,right,yes,14,128.7579536,9.357838631
8134f43f_nohash_1.wav,8134f43f,stop,stop,29,153.0840397,7.950012207
8134f43f_nohash_2.wav,8134f43f,stop,stop,12,125.4310608,6.835262299
8134f43f_nohash_3.wav,8134f43f,stop,down,47,182.7158928,9.061014175
8134f43f_nohash_4.wav,8134f43f,stop,stop,12,125.5590916,8.624546051
8134f43f_nohash_1.wav,8134f43f,up,stop,12,125.480175,8.956727982
8134f43f_nohash_2.wav,8134f43f,up,up,52,190.3610229,8.846880913
8134f43f_nohash_3.wav,8134f43f,up,no,54,193.9992905,8.634884834
8134f43f_nohash_4.wav,8134f43f,up,stop,12,125.5214214,7.309659958
8134f43f_nohash_1.wav,8134f43f,yes,down,39,169.6667671,8.297118187
8134f43f_nohash_2.wav,8134f43f,yes,yes,13,126.7385483,6.103899479
8134f43f_nohash_3.wav,8134f43f,yes,yes,12,126.1947155,6.947660446
8134f43f_nohash_4.wav,8134f43f,yes,no,62,207.618475,9.21432209
893705bb_nohash_1.wav,893705bb,down,down,28,145.9493637,7.158117771
893705bb_nohash_2.wav,893705bb,down,go,22,137.4773979,8.000676155
893705bb_nohash_3.wav,893705bb,down,down,31,150.6803036,0
893705bb_nohash_4.wav,893705bb,down,down,28,146.5713978,7.158117771
893705bb_nohash_5.wav,893705bb,down,go,22,137.4423504,8.000676155
893705bb_nohash_1.wav,893705bb,go,go,34,154.4523239,0
893705bb_nohash_10.wav,893705bb,go,go,20,134.6995831,7.188158512
893705bb_nohash_2.wav,893705bb,go,right,12,123.2190132,11.70291424
893705bb_nohash_3.wav,893705bb,go,go,18,131.6502094,6.263045788
893705bb_nohash_4.wav,893705bb,go,go,23,139.0492916,5.753778458
893705bb_nohash_5.wav,893705bb,go,go,27,145.0161934,5.690887451
893705bb_nohash_6.wav,893705bb,go,no,26,143.1386471,6.253623962
893705bb_nohash_7.wav,893705bb,go,go,27,145.1222897,5.690887451
893705bb_nohash_8.wav,893705bb,go,go,23,139.3268108,5.753778458
893705bb_nohash_9.wav,893705bb,go,go,21,136.0945702,7.126051426
893705bb_nohash_1.wav,893705bb,left,no,13,124.4950294,8.6439991
893705bb_nohash_2.wav,893705bb,left,left,17,130.2742958,7.741120815
893705bb_nohash_3.wav,893705bb,left,no,13,124.59445,8.6439991
893705bb_nohash_4.wav,893705bb,left,up,12,123.3479977,7.877224922
893705bb_nohash_5.wav,893705bb,left,yes,32,151.8816948,8.42463398
893705bb_nohash_6.wav,893705bb,left,up,12,122.8456497,7.877224922
893705bb_nohash_7.wav,893705bb,left,left,14,126.0316372,0
